session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set,appointment_overall,log_duration,log_clicks,log_time_to_first_scroll,session_date,intent_score,intent_tier
s_033759,2026-02-28 04:11:02,facebook,fb_camp_0002,mobile,B,Northeast,0,16.6,14.4,0,2,8.57,1,4,0,,0,2.8678989020441064,0.0,2.258633205464863,2026-02-28,0.0008390881524070694,Low
s_307243,2026-03-07 06:44:02,facebook,fb_camp_0001,desktop,B,Midwest,0,8.4,58.0,4,5,10.16,0,0,0,,0,2.2407096892759584,1.6094379124341003,2.412335956953165,2026-03-07,0.023605818954059235,Medium
s_546263,2026-03-12 04:51:50,facebook,fb_camp_0007,desktop,A,Midwest,0,3.2,3.6,25,0,0.87,0,0,0,,0,1.4350845252893227,3.258096538021482,0.6259384308664953,2026-03-12,0.006607132109654119,Low
s_827507,2026-03-03 18:25:53,facebook,fb_camp_0002,desktop,B,Northeast,0,25.7,,3,5,3.5,0,0,0,,0,3.2846635654062037,1.3862943611198906,1.5040773967762742,2026-03-03,0.021678469829530693,Medium
s_479652,2026-03-06 21:37:59,google,g_camp_0011,mobile,B,Midwest,0,13.4,19.5,3,2,5.51,1,3,0,,0,2.667228206581955,1.3862943611198906,1.873339456220478,2026-03-06,0.0034332592680989954,Low
s_522206,2026-03-12 11:21:37,facebook,fb_camp_0001,desktop,A,Midwest,0,4.7,46.2,5,3,7.37,0,0,0,,0,1.7404661748405044,1.791759469228055,2.124653884501384,2026-03-12,0.010140360456583064,Low
s_762419,2026-02-26 01:35:00,facebook,fb_camp_0002,mobile,B,South,0,9.6,0.0,0,3,9.89,0,0,0,,0,2.3608540011180215,0.0,2.387844936944869,2026-02-26,0.0007505311819665598,Low
s_703705,2026-02-22 08:12:43,google,g_camp_0013,mobile,A,Northeast,0,33.7,0.0,1,2,12.35,0,0,0,,0,3.5467396869528134,0.6931471805599453,2.5915163848462583,2026-02-22,0.0012915674582935767,Low
s_043784,2026-02-16 06:14:11,facebook,fb_camp_0003,mobile,A,Midwest,0,8.1,4.8,2,0,3.87,0,0,0,,0,2.2082744135228043,1.0986122886681096,1.5830939370944985,2026-02-16,0.0009345960363439225,Low
s_711507,2026-03-19 04:52:45,facebook,fb_camp_0002,desktop,A,West,0,17.1,24.2,3,3,6.76,0,0,0,,0,2.89591193827178,1.3862943611198906,2.048982334195127,2026-03-19,0.005724220812265581,Low
s_965029,2026-03-26 19:10:01,google,g_camp_0011,desktop,A,South,0,57.1,71.5,6,7,11.15,1,3,0,,0,4.062165663857866,1.9459101490553132,2.4973291697865574,2026-03-26,0.12481569766505844,High
s_917483,2026-03-24 14:36:48,google,g_camp_0012,mobile,A,Midwest,1,17.8,46.2,3,4,7.4,0,0,0,,0,2.9338568698359033,1.3862943611198906,2.128231705849268,2026-03-24,0.012955259366626387,Medium
s_308197,2026-02-25 19:13:31,facebook,fb_camp_0001,desktop,B,South,0,4.4,43.3,2,3,1.89,1,2,0,,0,1.6863989535702286,1.0986122886681096,1.0612565021243408,2026-02-25,0.007018172767737382,Low
s_664678,2026-03-22 09:52:00,facebook,fb_camp_0003,desktop,A,Midwest,0,70.0,0.0,3,4,7.99,0,0,0,,0,4.2626798770413155,1.3862943611198906,2.196112848483529,2026-03-22,0.006169782787018887,Low
s_726295,2026-02-14 06:28:34,google,g_camp_0012,mobile,A,South,0,98.2,62.4,10,6,3.82,0,0,0,,0,4.597138014290827,2.3978952727983707,1.5727739280625088,2026-02-14,0.1756736041808836,High
s_165993,2026-03-28 08:40:02,facebook,fb_camp_0003,mobile,B,Midwest,0,13.5,0.0,3,2,6.02,0,0,0,,0,2.6741486494265287,1.3862943611198906,1.9487632180377197,2026-03-28,0.0022066743782258812,Low
s_715143,2026-03-10 06:49:07,facebook,fb_camp_0001,mobile,A,Northeast,0,45.9,46.8,1,0,3.03,0,0,0,,0,3.8480176754522337,0.6931471805599453,1.3937663759585917,2026-03-10,0.003754688678203918,Low
s_789954,2026-02-28 13:47:11,google,g_camp_0011,mobile,B,Northeast,0,80.2,82.0,10,3,9.53,0,0,0,,0,4.396915247167632,2.3978952727983707,2.354228326145884,2026-02-28,0.08506611499168659,High
s_795072,2026-03-23 16:42:40,google,g_camp_0013,desktop,A,Northeast,0,57.5,59.3,6,6,2.46,0,0,0,,0,4.069026754237811,1.9459101490553132,1.2412685890696329,2026-03-23,0.11281691320056453,High
s_833950,2026-03-14 09:06:15,facebook,fb_camp_0007,mobile,B,Midwest,0,2.1,2.0,74,0,1.8,0,0,0,,0,1.1314021114911006,4.31748811353631,1.0296194171811583,2026-03-14,0.011582979157987713,Medium
s_068070,2026-03-10 14:24:42,facebook,fb_camp_0001,mobile,B,West,0,21.0,,3,3,2.95,1,2,0,,0,3.091042453358316,1.3862943611198906,1.3737155789130306,2026-03-10,0.011843206566162978,Medium
s_502619,2026-03-11 00:43:02,facebook,fb_camp_0003,mobile,B,West,0,35.6,46.3,3,4,2.73,0,0,0,,0,3.6000482404073204,1.3862943611198906,1.3164082336557241,2026-03-11,0.02456897392231289,Medium
s_953220,2026-03-01 22:31:37,facebook,fb_camp_0003,mobile,A,West,1,10.4,58.5,2,1,6.68,0,0,0,,0,2.4336133554004498,1.0986122886681096,2.038619547159581,2026-03-01,0.004759263282419053,Low
s_363064,2026-02-04 08:11:50,facebook,fb_camp_0003,desktop,B,Midwest,0,89.9,35.6,4,2,2.08,0,0,0,,0,4.509760001183433,1.6094379124341003,1.1249295969854831,2026-02-04,0.016373459633765363,Medium
s_726534,2026-02-03 15:08:58,google,g_camp_0012,desktop,B,Midwest,0,54.1,98.7,10,7,4.09,1,9,1,0.0,0,4.009149716158869,2.3978952727983707,1.6272778305624314,2026-02-03,0.3840285357503776,High
s_202246,2026-02-12 23:55:18,facebook,fb_camp_0001,mobile,B,Midwest,0,18.9,30.9,0,1,14.42,0,0,0,,0,2.990719731730447,0.0,2.7356653681351832,2026-02-12,0.0007783344717358486,Low
s_172207,2026-02-12 13:12:33,facebook,fb_camp_0003,mobile,A,South,0,46.2,44.8,2,5,6.44,0,0,0,,0,3.85439389259151,1.0986122886681096,2.0068708488450007,2026-02-12,0.020929456934535757,Medium
s_051516,2026-02-09 08:42:00,facebook,fb_camp_0001,desktop,A,West,0,59.3,68.6,3,5,2.58,0,0,0,,0,4.09933210373314,1.3862943611198906,1.275362800412609,2026-02-09,0.0666683265708072,High
s_584899,2026-02-04 15:39:15,facebook,fb_camp_0001,desktop,A,South,0,27.9,50.5,3,6,4.06,1,2,0,,0,3.3638415951183864,1.3862943611198906,1.6213664832993742,2026-02-04,0.04178158774550137,Medium
s_262654,2026-03-27 18:08:35,facebook,fb_camp_0001,tablet,B,South,0,102.6,,6,8,1.84,1,4,0,,0,4.640537329825382,1.9459101490553132,1.0438040521731147,2026-03-27,0.16634712310141622,High
s_294530,2026-03-25 22:57:51,google,g_camp_0011,mobile,B,South,0,53.6,56.2,9,4,2.48,1,4,0,,0,4.000033882750859,2.302585092994046,1.247032293786383,2026-03-25,0.07335413712068997,High
s_613914,2026-03-05 19:24:13,facebook,fb_camp_0003,mobile,B,South,1,9.3,23.0,2,3,8.97,0,0,0,,0,2.33214389523559,1.0986122886681096,2.299580583973747,2026-03-05,0.003497857446851028,Low
s_007692,2026-03-05 17:02:16,facebook,fb_camp_0003,desktop,B,Midwest,0,23.7,45.4,3,3,5.28,0,0,0,,0,3.2068032436339315,1.3862943611198906,1.8373699804801074,2026-03-05,0.012128451483364578,Medium
s_774255,2026-02-05 19:42:52,facebook,fb_camp_0002,desktop,B,Midwest,0,11.2,19.7,2,2,15.22,1,3,0,,0,2.501435951739211,1.0986122886681096,2.7862450486872667,2026-02-05,0.0019084907850551317,Low
s_452110,2026-02-06 07:24:59,google,g_camp_0011,mobile,B,Northeast,1,65.2,53.0,2,6,4.6,1,5,1,1.0,1,4.192680462942962,1.0986122886681096,1.7227665977411035,2026-02-06,0.042782471443663345,Medium
s_321891,2026-02-16 17:55:34,google,g_camp_0011,mobile,A,West,0,31.5,0.0,2,3,4.77,0,0,0,,0,3.481240089335692,1.0986122886681096,1.752672080520008,2026-02-16,0.003380013011292476,Low
s_772907,2026-03-17 00:23:21,facebook,fb_camp_0001,mobile,B,Northeast,1,5.3,13.0,2,0,15.13,0,0,0,,0,1.840549633397487,1.0986122886681096,2.7806808921371173,2026-03-17,0.0007260371739721464,Low
s_662607,2026-02-27 08:09:54,facebook,fb_camp_0002,mobile,B,Midwest,0,31.8,34.0,2,4,2.09,0,0,0,,0,3.4904285153900982,1.0986122886681096,1.128171090909654,2026-02-27,0.014630095312745072,Medium
s_372662,2026-02-28 16:05:55,facebook,fb_camp_0002,mobile,B,South,1,23.6,12.7,3,3,4.59,0,0,0,,0,3.202746442938317,1.3862943611198906,1.7209792871670078,2026-02-28,0.005457858406324201,Low
s_677911,2026-02-21 12:27:33,facebook,fb_camp_0003,mobile,B,South,0,88.5,26.5,0,2,9.22,0,0,0,,0,4.4942386252808095,0.0,2.3243465847755584,2026-02-21,0.0022521269000538974,Low
s_932120,2026-03-14 18:13:54,facebook,fb_camp_0002,mobile,B,South,0,11.1,47.4,4,1,2.59,0,0,0,,0,2.4932054526026954,1.6094379124341003,1.2781522025001875,2026-03-14,0.007805279945491396,Low
s_670956,2026-03-02 19:40:32,facebook,fb_camp_0002,desktop,B,South,0,28.1,64.8,4,4,4.6,0,0,0,,0,3.370738174177447,1.6094379124341003,1.7227665977411035,2026-03-02,0.036723110273940346,Medium
s_586439,2026-02-27 02:01:58,facebook,fb_camp_0001,mobile,A,South,0,15.5,0.0,0,0,8.2,0,0,0,,0,2.803360380906535,0.0,2.2192034840549946,2026-02-27,0.00035304934588170097,Low
s_208318,2026-03-21 22:11:02,facebook,fb_camp_0003,desktop,A,Midwest,0,15.9,44.3,3,5,1.52,0,0,0,,0,2.827313621929028,1.3862943611198906,0.924258901523332,2026-03-21,0.025842077209298306,Medium
s_617367,2026-02-16 09:27:59,facebook,fb_camp_0001,mobile,A,Midwest,0,9.1,11.9,0,1,10.64,0,0,0,,0,2.312535423847214,0.0,2.454447442303292,2026-02-16,0.00048222316321868693,Low
s_701449,2026-02-06 03:52:59,facebook,fb_camp_0007,tablet,A,Midwest,0,2.4,5.9,74,1,1.22,0,0,0,,0,1.2237754316221157,4.31748811353631,0.7975071958841881,2026-02-06,0.02205420378251724,Medium
s_492730,2026-02-06 03:16:00,facebook,fb_camp_0002,desktop,A,Northeast,0,42.0,37.6,5,2,4.61,0,0,0,,0,3.7612001156935624,1.791759469228055,1.724550719534605,2026-02-06,0.012373296396892533,Medium
s_703105,2026-02-15 15:49:45,facebook,fb_camp_0001,mobile,B,Midwest,0,26.0,15.9,0,3,6.63,0,0,0,,0,3.295836866004329,0.0,2.0320878452963655,2026-02-15,0.001455363854103877,Low
s_230386,2026-02-04 12:18:14,facebook,fb_camp_0002,mobile,A,Northeast,1,42.7,27.0,2,3,2.73,0,0,0,,0,3.7773481021015445,1.0986122886681096,1.3164082336557241,2026-02-04,0.008803130645427074,Low
s_593461,2026-02-22 04:55:52,facebook,fb_camp_0001,mobile,B,South,0,11.7,0.0,1,0,8.12,0,0,0,,0,2.5416019934645457,0.6931471805599453,2.21046980408624,2026-02-22,0.0005294283775700096,Low
s_229921,2026-03-28 03:39:37,google,g_camp_0011,desktop,A,South,0,87.1,89.1,7,4,4.85,1,5,0,,0,4.478472532942134,2.0794415416798357,1.766441661243765,2026-03-28,0.13187404978386075,High
s_404300,2026-02-13 01:00:50,facebook,fb_camp_0002,mobile,A,Northeast,0,4.0,13.2,0,2,,0,0,0,,0,1.6094379124341003,0.0,,2026-02-13,0.0007565780761998927,Low
s_249563,2026-03-13 01:15:09,google,g_camp_0013,mobile,A,South,0,26.1,31.8,5,3,2.01,0,0,0,,0,3.299533727885655,1.791759469228055,1.1019400787607843,2026-03-13,0.01651728823919834,Medium
s_595830,2026-03-08 14:56:50,google,g_camp_0011,desktop,A,Northeast,0,19.6,66.7,10,6,5.67,0,0,0,,0,3.0252910757955354,2.3978952727983707,1.8976198599275325,2026-03-08,0.1085881386153064,High
s_030530,2026-03-27 14:56:25,google,g_camp_0013,tablet,B,Northeast,0,55.0,78.0,7,4,2.72,0,0,0,,0,4.02535169073515,2.0794415416798357,1.3137236682850553,2026-03-27,0.10445213965449016,High
s_497227,2026-03-20 09:34:03,facebook,fb_camp_0002,mobile,B,West,0,24.5,55.4,0,4,7.13,1,6,1,0.0,0,3.2386784521643803,0.0,2.0955609235597192,2026-03-20,0.0055393131170563634,Low
s_291234,2026-03-14 10:01:46,facebook,fb_camp_0001,mobile,B,South,0,27.1,0.0,2,2,6.18,0,0,0,,0,3.3357695763397,1.0986122886681096,1.9712993830601329,2026-03-14,0.002171536742167119,Low
s_377457,2026-02-15 08:36:44,facebook,fb_camp_0001,desktop,A,South,0,35.5,48.4,5,3,5.96,0,0,0,,0,3.597312260588446,1.791759469228055,1.9401794743463283,2026-02-15,0.01983350377850845,Medium
s_163561,2026-03-15 19:27:53,google,g_camp_0013,mobile,B,South,0,9.3,0.0,0,2,12.74,0,0,0,,0,2.33214389523559,0.0,2.620311286794203,2026-03-15,0.00041167031263278565,Low
s_918695,2026-03-05 03:10:54,google,g_camp_0012,mobile,B,West,0,24.6,70.0,10,5,2.63,1,10,1,0.0,0,3.242592351485517,2.3978952727983707,1.2892326482767593,2026-03-05,0.11890469595438363,High
s_656847,2026-02-08 03:35:28,facebook,fb_camp_0002,mobile,B,Northeast,0,45.3,29.9,5,4,9.85,0,0,0,,0,3.835141961092188,1.791759469228055,2.3841650799864684,2026-02-08,0.015289318355057676,Medium
s_665848,2026-02-09 19:30:57,google,g_camp_0011,mobile,B,Midwest,0,55.0,97.9,8,8,2.24,1,10,1,0.0,0,4.02535169073515,2.1972245773362196,1.1755733298042381,2026-02-09,0.44503605813169617,High
s_087035,2026-02-06 13:39:14,facebook,fb_camp_0003,mobile,A,West,1,19.3,24.5,0,3,12.72,0,0,0,,0,3.0106208860477417,0.0,2.6188546222977394,2026-02-06,0.0015403024430233807,Low
s_784056,2026-03-01 02:12:02,facebook,fb_camp_0001,mobile,B,Midwest,0,2.8,0.0,1,4,7.0,0,0,0,,0,1.33500106673234,0.6931471805599453,2.0794415416798357,2026-03-01,0.0012105524545544485,Low
s_216824,2026-03-21 18:03:26,google,g_camp_0012,mobile,B,West,1,19.8,59.2,10,4,4.01,0,0,0,,0,3.0349529867072724,2.3978952727983707,1.6114359150967734,2026-03-21,0.05609538971019409,High
s_605343,2026-02-16 09:04:24,facebook,fb_camp_0002,mobile,B,South,1,57.5,44.4,3,2,4.42,0,0,0,,0,4.069026754237811,1.3862943611198906,1.6900958154515549,2026-02-16,0.0119513849044034,Medium
s_172693,2026-03-15 14:40:31,facebook,fb_camp_0003,mobile,B,West,0,18.0,32.7,3,2,4.48,0,0,0,,0,2.9444389791664403,1.3862943611198906,1.7011051009599243,2026-03-15,0.0057883186728041585,Low
s_227677,2026-03-06 19:03:48,google,g_camp_0011,mobile,B,Northeast,1,23.5,47.7,3,1,7.94,0,0,0,,0,3.1986731175506815,1.3862943611198906,2.190535589185423,2026-03-06,0.006227791466623735,Low
s_555265,2026-03-24 00:33:20,facebook,fb_camp_0001,mobile,B,Midwest,1,27.2,60.4,5,3,3.79,0,0,0,,0,3.339321977944068,1.791759469228055,1.5665304114228238,2026-03-24,0.027274752696125962,Medium
s_649631,2026-02-04 10:37:47,facebook,fb_camp_0001,desktop,A,Midwest,1,132.0,73.9,5,7,1.6,1,2,0,,0,4.890349128221754,1.791759469228055,0.9555114450274365,2026-02-04,0.25730972953376907,High
s_929762,2026-02-05 02:19:41,google,g_camp_0013,mobile,B,West,0,36.3,50.9,2,2,3.53,0,0,0,,0,3.6189933266497696,1.0986122886681096,1.5107219394949427,2026-02-05,0.009970131048958346,Low
s_794657,2026-03-11 22:08:22,facebook,fb_camp_0001,mobile,B,Midwest,0,12.8,17.7,1,3,3.5,0,0,0,,0,2.624668592163159,0.6931471805599453,1.5040773967762742,2026-03-11,0.002946553434974432,Low
s_083867,2026-02-22 11:40:37,google,g_camp_0011,desktop,A,Midwest,1,26.8,59.8,9,5,2.6,1,1,0,,0,3.3250360206965914,2.302585092994046,1.2809338454620645,2026-02-22,0.08856491817233407,High
s_335331,2026-03-19 22:33:32,facebook,fb_camp_0003,desktop,B,West,0,120.3,88.0,10,5,1.98,0,0,0,,0,4.798266815950004,2.3978952727983707,1.091923300517313,2026-03-19,0.28366177414773225,High
s_672692,2026-02-24 06:26:19,facebook,fb_camp_0003,mobile,B,South,0,16.3,4.5,0,2,15.78,0,0,0,,0,2.8507065015037334,0.0,2.82018770103906,2026-02-24,0.0004772516663195716,Low
s_367661,2026-02-07 03:13:05,facebook,fb_camp_0003,desktop,A,Midwest,0,49.1,41.2,4,5,4.06,0,0,0,,0,3.914021008090819,1.6094379124341003,1.6213664832993742,2026-02-07,0.03393818021047292,Medium
s_685852,2026-03-27 21:03:12,google,g_camp_0011,desktop,B,Midwest,0,56.3,76.6,3,6,4.26,1,3,0,,0,4.048300623720694,1.3862943611198906,1.6601310267496183,2026-03-27,0.0944741522312776,High
s_325354,2026-03-26 00:03:15,google,g_camp_0011,desktop,B,Northeast,1,11.4,60.0,3,2,6.65,1,2,0,,0,2.517696472610991,1.3862943611198906,2.0347056478384444,2026-03-26,0.010188102584044505,Low
s_690502,2026-02-20 10:25:49,google,g_camp_0013,mobile,B,Midwest,0,27.3,44.7,4,4,1.84,1,11,1,0.0,0,3.342861804649192,1.6094379124341003,1.0438040521731147,2026-02-20,0.027453213527573597,Medium
s_098393,2026-03-14 19:43:29,facebook,fb_camp_0002,tablet,A,South,0,38.3,22.1,7,1,2.34,1,1,0,,0,3.6712245188752153,2.0794415416798357,1.205970806988609,2026-03-14,0.009322998107019222,Low
s_904134,2026-02-08 04:28:35,facebook,fb_camp_0001,mobile,B,West,0,17.4,21.1,0,3,,0,0,0,,0,2.91235066461494,0.0,,2026-02-08,0.0018960754942788142,Low
s_294618,2026-02-15 04:44:44,facebook,fb_camp_0007,mobile,B,South,0,0.8,5.8,35,1,0.43,0,0,0,,0,0.5877866649021191,3.58351893845611,0.3576744442718159,2026-02-15,0.010625936179963245,Low
s_913221,2026-03-10 06:05:21,facebook,fb_camp_0002,desktop,A,West,0,4.3,42.3,0,1,2.41,0,0,0,,0,1.667706820558076,0.0,1.2267122912954256,2026-03-10,0.0015598990143838702,Low
s_204516,2026-02-10 21:07:39,google,g_camp_0013,mobile,A,South,0,9.7,41.6,2,2,3.75,0,0,0,,0,2.3702437414678603,1.0986122886681096,1.55814461804655,2026-02-10,0.005654505905106458,Low
s_192954,2026-02-28 13:05:04,facebook,fb_camp_0003,mobile,A,Northeast,0,46.0,5.1,2,0,6.09,0,0,0,,0,3.8501476017100584,1.0986122886681096,1.958685340544036,2026-02-28,0.0013754269663956572,Low
s_015071,2026-02-07 16:57:38,facebook,fb_camp_0001,mobile,B,Northeast,0,17.5,2.4,1,4,6.63,0,0,0,,0,2.917770732084279,0.6931471805599453,2.0320878452963655,2026-02-07,0.0024930558509266426,Low
s_740746,2026-02-20 00:17:52,google,g_camp_0013,tablet,B,Midwest,0,18.8,48.0,1,3,3.69,0,0,0,,0,2.9856819377004897,0.6931471805599453,1.545432582458188,2026-02-20,0.007077095381671964,Low
s_273115,2026-03-18 01:37:45,facebook,fb_camp_0002,mobile,B,Northeast,0,20.9,43.7,1,3,6.18,0,0,0,,0,3.086486636822455,0.6931471805599453,1.9712993830601329,2026-03-18,0.005429362633252819,Low
s_549235,2026-03-07 07:12:29,facebook,fb_camp_0001,desktop,A,South,0,23.4,52.3,1,3,4.49,0,0,0,,0,3.1945831322991562,0.6931471805599453,1.7029282555214393,2026-03-07,0.007947655685956258,Low
s_543893,2026-03-21 03:12:49,google,g_camp_0012,mobile,A,South,0,36.9,51.8,9,3,2.22,0,0,0,,0,3.6349511120883804,2.302585092994046,1.169381359556317,2026-03-21,0.04589965401315,Medium
s_667608,2026-03-28 08:41:37,google,g_camp_0012,mobile,B,Midwest,1,31.8,54.0,6,4,3.38,0,0,0,,0,3.4904285153900982,1.9459101490553132,1.4770487243883548,2026-03-28,0.04102428644033293,Medium
s_613093,2026-02-17 03:33:30,google,g_camp_0012,mobile,B,West,0,29.6,31.4,2,5,3.9,1,4,0,,0,3.4210000089583352,1.0986122886681096,1.589235205116581,2026-02-17,0.013849317254244084,Medium
s_717387,2026-02-06 15:41:40,facebook,fb_camp_0001,desktop,B,Northeast,0,17.1,13.0,3,2,13.57,0,0,0,,0,2.89591193827178,1.3862943611198906,2.6789646202071133,2026-02-06,0.002212448347331372,Low
s_596455,2026-02-16 15:16:05,facebook,fb_camp_0002,tablet,B,South,1,64.9,85.5,2,7,0.78,1,4,0,,0,4.188138441508461,1.0986122886681096,0.5766133643039938,2026-02-16,0.18240728384374003,High
s_464731,2026-03-21 17:57:16,facebook,fb_camp_0003,desktop,B,West,0,5.3,53.9,0,2,4.88,0,0,0,,0,1.840549633397487,0.0,1.7715567619105355,2026-03-21,0.0025112669505052707,Low
s_778386,2026-02-07 05:43:55,google,g_camp_0012,mobile,A,South,0,17.9,16.3,0,2,1.58,0,0,0,,0,2.9391619220655967,0.0,0.9477893989335261,2026-02-07,0.0015005970504448208,Low
s_627469,2026-02-27 18:03:20,google,g_camp_0013,desktop,B,Northeast,1,52.7,64.4,9,4,2.93,1,6,1,0.0,0,3.983413001514819,2.302585092994046,1.3686394258811698,2026-02-27,0.08756535787592262,High
s_756042,2026-02-25 16:56:31,facebook,fb_camp_0007,mobile,A,Midwest,0,3.5,0.1,72,0,0.98,0,0,0,,0,1.5040773967762742,4.290459441148391,0.6830968447064438,2026-02-25,0.013837622221529925,Medium
s_237865,2026-03-21 13:25:13,facebook,fb_camp_0003,mobile,B,Midwest,0,12.4,,0,0,5.1,1,3,0,,0,2.5952547069568657,0.0,1.8082887711792655,2026-03-21,0.0008742876982533053,Low
s_073083,2026-03-25 17:36:34,facebook,fb_camp_0003,mobile,A,South,0,9.4,11.1,1,0,6.92,0,0,0,,0,2.341805806147327,0.6931471805599453,2.0693912058263346,2026-03-25,0.0007666759571125593,Low
s_587692,2026-02-05 09:29:04,facebook,fb_camp_0007,mobile,A,South,0,6.7,5.3,17,1,0.99,0,0,0,,0,2.0412203288596382,2.8903717578961645,0.688134638736401,2026-02-05,0.008703870131921015,Low
s_772144,2026-03-28 15:43:45,facebook,fb_camp_0001,mobile,A,West,0,4.8,30.3,2,3,5.52,0,0,0,,0,1.7578579175523736,1.0986122886681096,1.8748743759385615,2026-03-28,0.0035188095234363905,Low
s_022611,2026-02-08 21:22:15,google,g_camp_0012,mobile,B,Northeast,0,18.2,21.3,4,4,14.14,0,0,0,,0,2.9549102790337356,1.6094379124341003,2.717340248009303,2026-02-08,0.007292660698815072,Low
s_141202,2026-03-18 02:03:21,google,g_camp_0011,mobile,B,Northeast,0,15.7,50.9,5,5,4.11,1,1,0,,0,2.8154087194227095,1.791759469228055,1.631199404215613,2026-03-18,0.033149985019948855,Medium
s_708104,2026-02-23 18:19:18,google,g_camp_0013,mobile,B,West,0,9.2,53.2,2,4,2.43,0,0,0,,0,2.322387720290225,1.0986122886681096,1.2325602611778486,2026-02-23,0.013437150918984465,Medium
s_592456,2026-03-18 11:22:13,google,g_camp_0013,desktop,B,Northeast,0,32.6,37.3,3,5,,0,0,0,,0,3.5145260669691587,1.3862943611198906,,2026-03-18,0.021753534438131463,Medium
s_669645,2026-03-08 13:11:00,google,g_camp_0012,tablet,B,West,0,34.7,55.6,4,4,5.29,0,0,0,,0,3.5751506887855933,1.6094379124341003,1.8389610707123492,2026-03-08,0.028406931117310463,Medium
s_862017,2026-03-04 23:44:36,facebook,fb_camp_0007,mobile,A,Northeast,1,10.3,2.9,38,0,0.44,0,0,0,,0,2.424802725718295,3.6635616461296463,0.36464311358790924,2026-03-04,0.012488180231545564,Medium
s_704439,2026-03-05 18:42:49,google,g_camp_0011,mobile,B,Midwest,0,16.1,69.2,4,4,2.24,0,0,0,,0,2.8390784635086144,1.6094379124341003,1.1755733298042381,2026-03-05,0.04294392002564569,Medium
s_928271,2026-02-23 16:19:24,facebook,fb_camp_0002,mobile,A,South,0,18.5,33.5,1,2,11.51,0,0,0,,0,2.970414465569701,0.6931471805599453,2.5265283244788197,2026-02-23,0.0027211143990422595,Low
s_037086,2026-02-10 21:14:04,google,g_camp_0013,desktop,A,West,0,98.7,58.7,4,6,4.26,0,0,0,,0,4.602165676967792,1.6094379124341003,1.6601310267496183,2026-02-10,0.08858553244079906,High
s_053292,2026-02-21 19:39:58,facebook,fb_camp_0007,mobile,A,Northeast,0,6.0,3.0,31,1,0.21,0,0,0,,0,1.9459101490553132,3.4657359027997265,0.1906203596086497,2026-02-21,0.016136150038763786,Medium
s_629362,2026-02-27 05:55:21,google,g_camp_0013,mobile,B,South,0,51.4,38.0,4,3,4.72,1,2,0,,0,3.9589065913269965,1.6094379124341003,1.7439688053917064,2026-02-27,0.01636717711707654,Medium
s_243046,2026-02-20 13:35:51,google,g_camp_0012,mobile,B,South,1,38.5,,6,5,7.49,1,4,0,,0,3.676300671907076,1.9459101490553132,2.138889000323256,2026-02-20,0.03112640357458632,Medium
s_687701,2026-02-14 07:34:31,google,g_camp_0012,mobile,B,Midwest,0,15.3,26.2,3,0,4.77,0,0,0,,0,2.791165107812717,1.3862943611198906,1.752672080520008,2026-02-14,0.0023778943130256724,Low
s_618939,2026-03-18 08:02:23,facebook,fb_camp_0002,desktop,B,Northeast,0,30.4,80.3,2,4,5.77,0,0,0,,0,3.4468078929142076,1.0986122886681096,1.9125010869241836,2026-03-18,0.032003714657220655,Medium
s_394095,2026-02-11 15:43:34,facebook,fb_camp_0003,mobile,B,Midwest,0,12.0,33.7,0,2,7.45,0,0,0,,0,2.5649493574615367,0.0,2.1341664413690826,2026-02-11,0.001485698959681387,Low
s_514118,2026-03-25 15:47:53,google,g_camp_0013,mobile,B,West,0,115.1,73.4,3,2,4.24,0,0,0,,0,4.754451888703846,1.3862943611198906,1.6563214983329508,2026-03-25,0.031605514658402174,Medium
s_428457,2026-02-02 03:37:51,google,g_camp_0011,desktop,A,West,1,48.9,57.8,7,2,3.92,0,0,0,,0,3.910021002757473,2.0794415416798357,1.5933085305042167,2026-02-02,0.02956134141090317,Medium
s_846519,2026-02-12 09:47:29,google,g_camp_0011,mobile,A,West,1,46.8,63.3,2,7,10.91,0,0,0,,0,3.86702563949741,1.0986122886681096,2.477378383367209,2026-02-12,0.04790840571201279,Medium
s_018509,2026-03-07 06:27:40,google,g_camp_0012,desktop,A,West,0,455.1,96.2,10,9,0.75,1,7,1,0.0,0,6.122712083717655,2.3978952727983707,0.5596157879354227,2026-03-07,0.7766417228540832,High
s_163267,2026-02-18 12:50:31,facebook,fb_camp_0003,mobile,A,Northeast,0,20.1,28.7,5,4,2.66,0,0,0,,0,3.0492730404820207,1.791759469228055,1.297463147413275,2026-02-18,0.018080339856034053,Medium
s_911149,2026-02-03 07:23:28,google,g_camp_0013,desktop,A,South,0,200.4,83.7,10,9,1.2,1,10,1,0.0,0,5.305292980284462,2.3978952727983707,0.7884573603642702,2026-02-03,0.6378497749016319,High
s_957446,2026-02-28 07:52:39,facebook,fb_camp_0001,mobile,A,South,0,8.4,2.6,0,0,14.04,0,0,0,,0,2.2407096892759584,0.0,2.7107133185216936,2026-02-28,0.00023798815153978776,Low
